"questionId","category","difficulty","questionContent","answerA","answerB","answerC","answerD","correctAnswerIndex","correctAnswerLetter","correctAnswerText","sourceFile","createdAt"
"q_414","Hàm băm & Chữ ký số","Easy","Tìm phát biểu đúng về mã hóa khóa đối xứng (Symmetric key cryptography):","An toàn hơn mã hóa khóa công khai","Chỉ sử dụng kỹ thuật mã hóa khối","Sử dụng một khóa chung cho cả quá trình mã hóa và giải mã","Sử dụng một khóa quá trình mã hóa và một khóa khác cho giải mã","-1","@","","Ôn tập trắc nghiệm_1_1.docx","2026-06-13T18:59:22.787886"
"q_415","Hàm băm & Chữ ký số","Medium","Một hệ mã hóa (cryptosystem) được cấu thành từ hai thành phần chính gôm:","Phương pháp mã hóa và không gian khóa","Phương pháp mã hóa và chia khối","Giải thuật mã hóa và ký số","Giải thuật mã hóa và giải mã","-1","@","","Ôn tập trắc nghiệm_1_1.docx","2026-06-13T18:59:22.787889"
"q_416","Hàm băm & Chữ ký số","Medium","Trong mã hóa dòng (stream cipher), dữ liệu được xử lý theo…","Từng bít hoặc từng byte/ký tự","Từng bít","Từng byte","Từng chuỗi ký tự","-1","@","","Ôn tập trắc nghiệm_1_1.docx","2026-06-13T18:59:22.787893"
"q_417","Hàm băm & Chữ ký số","Easy","Một trong các điểm yếu của các hệ mã hóa khóa đối xứng là:","Độ an toàn thấp","Khó khăn trong cài đặt và triển khai hệ thống","Khó khăn trong quản lý và phân phối khóa","Chi phí tính toán lớn","-1","@","","Ôn tập trắc nghiệm_1_1.docx","2026-06-13T18:59:22.787896"
"q_418","Hàm băm & Chữ ký số","Medium","Khi sinh cặp khóa RSA, các số nguyên tố p và q nên được chọn với kích thước...","Không có yêu cầu về kích thước của p và q","p càng lớn càng tốt","bằng khoảng một nửa kích thước của modulo n","q càng lớn càng tốt","-1","@","","Ôn tập trắc nghiệm_1_1.docx","2026-06-13T18:59:22.787899"
"q_419","Hàm băm & Chữ ký số","Medium","Một trong các điểm yếu của các hệ mã hóa khóa công khai là:","a.Độ an toàn thấp","Tốc độ chậm","Khó khăn trong quản lý và phân phối khóa","Khó cài đặt trên thực tế","-1","@","","Ôn tập trắc nghiệm_1_1.docx","2026-06-13T18:59:22.787902"
"q_420","Hàm băm & Chữ ký số","Easy","Trong hệ mật mã RSA, quan hệ toán học giữa khóa công khai e và số Phi(n) là:","Phi(n) là modulo của e","e và Phi(n) không có quan hệ với nhau","e và Phi(n) là 2 số nguyên tố cùng nhau","Phi(n) là modulo nghịch đảo của e","-1","@","","Ôn tập trắc nghiệm_1_1.docx","2026-06-13T18:59:22.787905"
"q_421","Hàm băm & Chữ ký số","Medium","Đâu là một phương pháp mã hóa","NOT","OR","AND","XOR","-1","@","","Ôn tập trắc nghiệm_1_1.docx","2026-06-13T18:59:22.787909"
"q_422","Hàm băm & Chữ ký số","Medium","Các giải thuật mã hóa khóa đối xứng thông dụng gồm:","DES, RSA, RC4","DES, AES, PGP","DES, 3-DES, RSA","DES, 3-DES, AES","-1","@","","Ôn tập trắc nghiệm_1_1.docx","2026-06-13T18:59:22.787912"
"q_423","Hàm băm & Chữ ký số","Easy","Điểm khác nhau chính giữa hai loại hàm băm MDC và MAC là:","MDC là loại hàm băm không khóa, còn MAC là loại hàm băm có khóa","MDC có khả năng chống đụng đệ cao hơn MAC","MAC an toàn hơn MDC","","-1","@","","Ôn tập trắc nghiệm_1_1.docx","2026-06-13T18:59:22.787915"
"q_424","Hàm băm & Chữ ký số","Medium","Kích thước khối dữ liệu xử lý của giải thuật mã hóa AES là:","64 bít","192 bít","128 bít","160 bít","-1","@","","Ôn tập trắc nghiệm_1_1.docx","2026-06-13T18:59:22.787919"
"q_425","Hàm băm & Chữ ký số","Medium","Một trong các ứng dụng phổ biến của các hàm băm là để tạo chuỗi...","CheckSum // ko chắc from chịu thôi: t nghĩ đúng","CheckTotal","CheckError","CheckNum","-1","@","","Ôn tập trắc nghiệm_1_1.docx","2026-06-13T18:59:22.787922"
"q_426","Hàm băm & Chữ ký số","Easy","Trong hệ mật mã RSA, quan hệ toán học giữa khóa riêng d và khóa công khai e là:","d và e là 2 số nguyên tố cùng nhau","d và e không có quan hệ với nhau","d là modulo nghịch đảo của e","d là modulo của e","-1","@","","Ôn tập trắc nghiệm_1_1.docx","2026-06-13T18:59:22.787925"
"q_427","Hàm băm & Chữ ký số","Hard","Giải thuật mã hóa AES được thiết kế dựa trên...","mạng hoán vị-xor","mạng hoán vị-thay thế","mạng hoán vị-vernam","mạng xor-thay thế","-1","@","","Ôn tập trắc nghiệm_1_1.docx","2026-06-13T18:59:22.787928"
"q_428","Hàm băm & Chữ ký số","Medium","Đâu là các tính năng của kiểm soát truy nhập sử dụng tường lửa?","Kiểm soát dịch vụ và các phần mềm","Kiểm soát virus và các malware khác","Kiểm soát người dùng và tin tặc","Kiểm soát dịch vụ và hướng","-1","@","","Ôn tập trắc nghiệm_1_1.docx","2026-06-13T18:59:22.787932"
"q_429","Hàm băm & Chữ ký số","Easy","Các phương pháp xử lý, phân tích dữ liệu và mô hình hoá trong phát hiện tấn công, xâm nhập dựa trên bất thường, gồm:","Thống kê, học máy, khai phá dữ liệu","Thống kê, học máy, đồ thị","Thống kê, đối sánh chuỗi, đồ thị","Học máy, khai phá dữ liệu, agents","-1","@","","Ôn tập trắc nghiệm_1_1.docx","2026-06-13T18:59:22.787939"
"q_430","Hàm băm & Chữ ký số","Medium","99.. Ví điện tử Paypal là một dạng…","Khóa mã (encrypted key)","Thẻ bài (token)","Thẻ thông minh (smartcard)","Thẻ ATM","-1","@","","Ôn tập trắc nghiệm_1_1.docx","2026-06-13T18:59:22.787942"
"q_431","Hàm băm & Chữ ký số","Medium","Ba cơ chế điều khiển truy nhập thông dụng gồm:","DAC, MAC và RBAC","DAC, MAC và RRAC","DAC, BAC và RBAC","DAC, MAC và BAC","-1","@","","Ôn tập trắc nghiệm_1_1.docx","2026-06-13T18:59:22.787945"
"q_432","Hàm băm & Chữ ký số","Easy","Tường lửa lọc gói có thể lọc các thông tin nào trong gói tin?","Cả thông tin trong header và payload của gói tin","Chỉ các thông tin trong header của gói tin","Chỉ các thông tin trong payload của gói tin","Chỉ lọc địa chỉ IP trong gói tin","-1","@","","Ôn tập trắc nghiệm_1_1.docx","2026-06-13T18:59:22.787948"
"q_433","Hàm băm & Chữ ký số","Medium","Phát biểu nào sau đây đúng với cơ chế điều khiển truy nhập dựa trên vai trò - RBAC:","RBAC cho phép người tạo ra đối tượng có thể cấp quyền truy nhập cho người dùng khác","RBAC cấp quyền truy nhập dựa trên tính nhạy cảm của thông tin và chính sách quản trị","RBAC cấp quyền truy nhập dựa trên vai trò của người dùng trong tổ chức","RBAC là cơ chế điều khiển truy nhập được sử dụng rộng rãi nhất","-1","@","","Ôn tập trắc nghiệm_1_1.docx","2026-06-13T18:59:22.788006"
"q_434","Hàm băm & Chữ ký số","Hard","Sự khác biệt chính giữa hệ thống ngăn chặn xâm nhập (IPS) và hệ thống phát hiện xâm nhập (IDS) là:","IDS có khả năng chủ động ngăn chặn xâm nhập","IPS có khả năng chủ động ngăn chặn xâm nhập","IDS phát hiện xâm nhập hiệu quả hơn","IPS phát hiện xâm nhập hiệu quả hơn","-1","@","","Ôn tập trắc nghiệm_1_1.docx","2026-06-13T18:59:22.788009"
"q_435","Hàm băm & Chữ ký số","Easy","Một hệ thống điều khiển truy nhập có thể được cấu thành từ các dịch vụ nào sau đây:","Xác thực, đăng nhập và trao quyền","Xác thực, trao quyền và quản trị","Xác thực, đăng nhập và kiểm toán (auditing)","Xác thực, trao quyền và kiểm toán (auditing)","-1","@","","Ôn tập trắc nghiệm_1_1.docx","2026-06-13T18:59:22.788012"
"q_436","Hàm băm & Chữ ký số","Medium","Tính bảo mật của kỹ thuật điều khiển truy nhập sử dụng mật khẩu dựa trên:","Tần suất sử dụng mật khẩu","Số loại ký tự dùng trong mật khẩu","Kích thước của mật khẩu","Độ khó đoán và tuổi thọ của mật khẩu","-1","@","","Ôn tập trắc nghiệm_1_1.docx","2026-06-13T18:59:22.788015"
"q_437","Hàm băm & Chữ ký số","Medium","Giải thuật mã hóa AES vận hành dựa trên một ma trận 4x4, được gọi là...","State","States","Status","Stock","-1","@","","Ôn tập trắc nghiệm_1_1.docx","2026-06-13T18:59:22.788018"
"q_438","Hàm băm & Chữ ký số","Easy","Đâu là một ứng dụng của mã hóa?","PGG","GPP","PPG","PGP","-1","@","","Ôn tập trắc nghiệm_1_1.docx","2026-06-13T18:59:22.788021"
"q_439","Hàm băm & Chữ ký số","Medium","Phần xử lý chính của SHA1 làm việc trên một chuỗi được gọi là state. Kích thước của state là:","160 bít","170 bít","150 bít","180 bít","-1","@","","Ôn tập trắc nghiệm_1_1.docx","2026-06-13T18:59:22.788025"
"q_440","Hàm băm & Chữ ký số","Medium","Một trong các ứng dụng phổ biến của các hàm băm một chiều là để…","Mã hóa thẻ tín dụng","Mã hóa địa chỉ","Mã hóa tên tài khoản","Mã hóa mật khẩu","-1","@","","Ôn tập trắc nghiệm_1_1.docx","2026-06-13T18:59:22.788032"
"q_441","Hàm băm & Chữ ký số","Easy","Độ an toàn của hệ mật mã RSA dựa trên...","Tính khó của việc phân tích số nguyên rất lớn","Độ phức tạp cao của giải thuật RSA","Chi phí tính toán lớn","Khóa có kích thước lớn","-1","@","","Ôn tập trắc nghiệm_1_1.docx","2026-06-13T18:59:22.788035"
"q_442","Hàm băm & Chữ ký số","Medium","Số lượng thao tác trong mỗi vòng xử lý của hàm băm MD5 là:","18","16","14","12","-1","@","","Ôn tập trắc nghiệm_1_1.docx","2026-06-13T18:59:22.788038"
"q_443","Hàm băm & Chữ ký số","Medium","Trật tự các khâu xử lý trong các vòng lặp chính của giải thuật mã hóa AES là:","AddRoundKey, MixColumns, ShiftRows, SubBytes","SubBytes, ShiftRows, MixColumns, AddRoundKey","SubBytes, MixColumns, ShiftRows, AddRoundKey","AddRoundKey, MixColumns, SubBytes, ShiftRows","-1","@","","Ôn tập trắc nghiệm_1_1.docx","2026-06-13T18:59:22.788042"
"q_444","Hàm băm & Chữ ký số","Easy","Một hệ mã hóa (cryptosystem) được cầu thành từ hai thành phần chính gôm:","Phương pháp mã hóa và không gian khóa","Giải thuật mã hóa và giải mã","Phương pháp mã hóa và chia khối","Giải thuật mã hóa và ký số","-1","@","","Ôn tập trắc nghiệm_1_1.docx","2026-06-13T18:59:22.788045"
"q_445","Hàm băm & Chữ ký số","Medium","Số vòng lặp chuyển đổi cân thực hiện để chuyển bản rõ thành bản mã của giải thuật mã hóa AES với khóa 192 bít là:","16","12","14","10","-1","@","","Ôn tập trắc nghiệm_1_1.docx","2026-06-13T18:59:22.788048"
"q_446","Hàm băm & Chữ ký số","Medium","Hai thuộc tính cơ bản quan trọng nhất của một hàm băm là:","Nền và một chiều","Nén và dễ tính toán","Một chiều và đầu ra cố định","Dễ tính toán và có đầu ra cố định","-1","@","","Ôn tập trắc nghiệm_1_1.docx","2026-06-13T18:59:22.788051"
"q_447","Hàm băm & Chữ ký số","Easy","Kích thước khối dữ liệu xử lý của giải thuật mã hóa AES là:","192 bít","64 bít","128 bít","160 bít","-1","@","","Ôn tập trắc nghiệm_1_1.docx","2026-06-13T18:59:22.788054"
"q_448","Hàm băm & Chữ ký số","Hard","Ưu điểm của mật khẩu một lần (OTP-One Time Password) so với mật khẩu truyền thống là:","Chống được tấn công phát lại","Chống được tấn công từ điển","Chống được tấn công vét cạn","Chống được tấn công phá mã","0","A","Chống được tấn công phát lại","Ôn tập trắc nghiệm_1_1.docx","2026-06-13T18:59:22.788057"
"q_449","Hàm băm & Chữ ký số","Medium","Một hệ thống điều khiển truy nhập có thể được cấu thành từ các dịch vụ nào sau đây:","Xác thực, trao quyền và kiểm toán (auditing)","Xác thực, đăng nhập và kiểm toán (auditing)","Xác thực, trao quyền và quản trị","Xác thực, đăng nhập và trao quyền","2","C","Xác thực, trao quyền và quản trị","Ôn tập trắc nghiệm_1_1.docx","2026-06-13T18:59:22.788072"
"q_450","Hàm băm & Chữ ký số","Easy","Một nhiệm vụ chính của các hệ thống IDS/IPS là:","Giám sát lưu lượng mạng nhận dạng các dấu hiệu của tấn công, xâm nhập","Giám sát các hành vi trên một hệ thống để nhận dạng các dấu hiệu của tấn công, xâm nhập","Truy tìm và tấn công ngược lại hệ thống của tin tặc","Giám sát lưu lượng mạng hoặc các hành vi trên một hệ thống để nhận dạng các dấu hiệu của tấn công, xâm nhập","3","D","Giám sát lưu lượng mạng hoặc các hành vi trên một hệ thống để nhận dạng các dấu hiệu của tấn công, xâm nhập","Ôn tập trắc nghiệm_1_1.docx","2026-06-13T18:59:22.788075"
"q_451","Hàm băm & Chữ ký số","Medium","Một ưu điểm của tường lửa có trạng thái so với tường lửa không trạng thái là:","Chạy nhanh hơn","Nhận dạng được các dạng tấn công và các phần mềm độc hại","Phân biệt được các gói tin thuộc về các kết nối mạng khác nhau","Lọc nội dung gói tốt hơn","2","C","Phân biệt được các gói tin thuộc về các kết nối mạng khác nhau","Ôn tập trắc nghiệm_1_1.docx","2026-06-13T18:59:22.788078"
